Poly	|V|	|F|	|S|	|B|	|A|	|X|	|E|
5819	13	80	8	8	0	16	64
5820	13	84	16	0	0	16	68
5821	13	80	16	0	0	16	64
5822	12	64	8	4	0	12	52
5823	12	64	8	4	0	12	52
5824	13	80	16	0	0	16	64
5825	14	96	16	0	0	16	80
5826	13	80	8	0	0	8	72
5827	13	84	8	4	0	12	72
5828	13	80	4	0	0	4	76
5829	13	80	8	4	0	12	68
5830	14	96	8	0	0	8	88
5831	13	84	16	0	0	16	68
5832	13	80	4	4	0	8	72
5833	13	80	8	0	0	8	72
5834	12	64	8	2	0	10	54
5835	12	64	4	2	0	6	58
5836	12	68	8	4	0	12	56
5837	12	64	16	4	0	20	44
5838	12	64	8	2	0	10	54
5839	13	80	16	0	0	16	64
5840	12	64	16	0	0	16	48
5841	12	64	8	4	0	12	52
5842	12	68	16	0	0	16	52
5843	12	68	16	0	0	16	52
5844	13	80	16	0	0	16	64
5845	13	80	16	0	0	16	64
5846	12	64	16	0	0	16	48
5847	12	64	16	0	0	16	48
5848	12	64	8	8	0	16	48
5849	12	68	16	0	0	16	52
5850	12	64	8	0	0	8	56
5851	11	48	8	4	0	12	36
5852	12	60	4	0	0	4	56
5853	12	60	8	0	0	8	52
5854	12	68	8	0	0	8	60
5855	12	60	4	2	0	6	54
5856	13	80	8	0	0	8	72
5857	12	64	8	0	0	8	56
5858	12	64	8	4	0	12	52
5859	13	84	16	0	0	16	68
5860	13	80	8	0	0	8	72
5861	12	64	8	0	0	8	56
5862	12	64	4	0	0	4	60
5863	13	84	8	0	0	8	76
5864	12	64	4	2	0	6	58
5865	12	60	16	4	0	20	40
5866	13	72	16	0	0	16	56
5867	12	60	8	4	0	12	48
5868	13	84	16	0	0	16	68
5869	12	64	8	4	0	12	52
5870	13	84	8	0	0	8	76
5871	12	64	4	0	0	4	60
5872	12	68	8	0	0	8	60
5873	12	64	4	2	0	6	58
5874	12	60	8	4	0	12	48
5875	13	72	8	0	0	8	64
5876	12	60	8	4	0	12	48
5877	13	80	16	0	0	16	64
5878	13	80	8	0	0	8	72
5879	14	96	16	0	0	16	80
5880	14	96	48	0	0	48	48
5881	13	80	16	0	0	16	64
5882	13	80	16	8	0	24	56
5883	12	64	8	0	0	8	56
5884	12	64	16	0	0	16	48
5885	13	84	8	0	0	8	76
5886	13	80	8	0	0	8	72
5887	14	96	16	0	0	16	80
5888	13	80	32	0	0	32	48
5889	13	80	16	8	0	24	56
5890	12	64	8	0	0	8	56
5891	12	64	16	4	0	20	44
5892	12	64	32	0	0	32	32
5893	12	60	8	2	0	10	50
5894	13	72	8	0	0	8	64
5895	12	60	4	2	0	6	54
5896	13	84	8	4	0	12	72
5897	13	88	16	0	0	16	72
5898	12	68	8	0	0	8	60
5899	13	84	8	4	0	12	72
5900	13	80	16	8	0	24	56
5901	14	96	16	0	0	16	80
5902	14	96	48	0	0	48	48
5903	14	96	32	0	0	32	64
5904	14	96	48	0	0	48	48
5905	13	80	32	0	0	32	48
5906	13	84	32	0	0	32	52
5907	13	72	16	0	0	16	56
5908	13	72	16	0	0	16	56
5909	13	72	48	0	0	48	24
5910	12	60	8	0	0	8	52
5911	12	60	16	4	0	20	40
5912	12	60	16	0	0	16	44
5913	13	80	8	8	0	16	64
5914	13	80	16	0	0	16	64
5915	12	64	16	0	0	16	48
5916	12	64	8	0	0	8	56
5917	13	80	16	0	0	16	64
5918	13	80	16	0	0	16	64
5919	12	64	16	4	0	20	44
5920	12	64	8	4	0	12	52
5921	12	64	16	0	0	16	48
5922	12	60	16	0	0	16	44
5923	12	60	16	4	0	20	40
5924	12	60	8	2	0	10	50
5925	12	60	8	4	0	12	48
5926	12	60	16	0	0	16	44
5927	12	60	16	0	0	16	44
5928	12	68	16	0	0	16	52
5929	12	68	16	0	0	16	52
5930	12	64	32	0	0	32	32
5931	11	44	16	0	0	16	28
5932	11	44	16	0	0	16	28
5933	11	44	8	0	0	8	36
5934	11	44	8	0	0	8	36
5935	11	44	8	0	0	8	36
5936	11	48	16	8	0	24	24
5937	11	48	16	8	0	24	24
5938	11	48	8	0	0	8	40
5939	12	64	16	0	0	16	48
5940	11	52	16	0	0	16	36
5941	11	48	8	4	0	12	36
5942	11	52	16	0	0	16	36
5943	11	48	8	4	0	12	36
5944	12	68	16	0	0	16	52
5945	11	52	16	0	0	16	36
5946	11	52	8	0	0	8	44
5947	12	64	16	0	0	16	48
5948	11	52	8	4	0	12	40
5949	11	52	16	0	0	16	36
5950	12	64	16	16	0	32	32
5951	13	80	32	0	0	32	48
5952	12	64	32	0	0	32	32
5953	12	64	16	0	0	16	48
5954	11	48	16	0	0	16	32
5955	12	64	32	0	0	32	32
5956	12	64	16	0	0	16	48
5957	13	80	80	0	0	80	0
5958	11	48	16	8	0	24	24
5959	11	48	32	0	0	32	16
5960	11	48	8	4	0	12	36
5961	11	48	16	8	0	24	24
5962	12	64	32	0	0	32	32
5963	12	64	64	0	0	64	0
5964	11	48	16	0	0	16	32
5965	11	48	32	0	0	32	16
5966	10	32	16	0	0	16	16
5967	12	64	4	4	0	8	56
5968	13	80	4	0	0	4	76
5969	12	68	8	2	0	10	58
5970	12	68	8	2	0	10	58
5971	12	68	4	2	0	6	62
5972	12	64	16	0	0	16	48
5973	13	80	16	0	0	16	64
5974	12	68	8	4	0	12	56
5975	12	68	16	0	0	16	52
5976	12	64	8	4	0	12	52
5977	12	64	8	0	0	8	56
5978	12	64	4	2	0	6	58
5979	12	64	8	4	0	12	52
5980	12	68	8	8	0	16	52
5981	12	64	4	2	0	6	58
5982	12	68	4	4	0	8	60
5983	12	64	8	8	0	16	48
5984	13	80	8	0	0	8	72
5985	13	80	16	0	0	16	64
5986	12	68	16	0	0	16	52
5987	12	64	16	0	0	16	48
5988	12	64	8	0	0	8	56
5989	12	64	16	0	0	16	48
5990	11	48	8	4	0	12	36
5991	12	68	16	0	0	16	52
5992	12	68	8	0	0	8	60
5993	12	68	16	4	0	20	48
5994	12	68	16	4	0	20	48
5995	12	68	16	4	0	20	48
5996	12	68	8	4	0	12	56
5997	12	72	16	0	0	16	56
5998	12	72	16	0	0	16	56
5999	11	48	12	2	0	14	34
