Poly	|V|	|F|	|S|	|B|	|A|	|X|	|E|
3819	12	60	12	6	0	18	42
3820	11	48	6	0	0	6	42
3821	11	48	12	3	0	15	33
3822	11	48	24	3	0	27	21
3823	12	64	8	2	0	10	54
3824	11	52	8	0	0	8	44
3825	12	69	16	1	0	17	52
3826	12	68	16	2	0	18	50
3827	11	53	16	1	0	17	36
3828	11	53	16	1	0	17	36
3829	12	60	12	6	0	18	42
3830	13	72	12	0	0	12	60
3831	13	72	36	0	0	36	36
3832	13	72	24	0	0	24	48
3833	13	72	36	0	0	36	36
3834	12	60	24	0	0	24	36
3835	12	63	24	0	0	24	39
3836	12	54	12	0	0	12	42
3837	12	54	12	0	0	12	42
3838	12	54	36	0	0	36	18
3839	11	45	6	0	0	6	39
3840	11	45	12	3	0	15	30
3841	11	45	12	0	0	12	33
3842	12	60	6	6	0	12	48
3843	12	60	12	0	0	12	48
3844	11	48	12	6	0	18	30
3845	11	48	6	6	0	12	36
3846	12	60	12	0	0	12	48
3847	12	60	12	0	0	12	48
3848	12	63	24	0	0	24	39
3849	11	48	12	3	0	15	33
3850	11	48	6	3	0	9	39
3851	11	48	24	3	0	27	21
3852	11	48	12	3	0	15	33
3853	11	45	12	0	0	12	33
3854	11	45	12	3	0	15	30
3855	11	45	6	3	0	9	36
3856	11	45	12	0	0	12	33
3857	11	45	12	0	0	12	33
3858	11	51	12	0	0	12	39
3859	11	51	12	0	0	12	39
3860	11	48	24	0	0	24	24
3861	10	33	12	3	0	15	18
3862	10	33	12	3	0	15	18
3863	10	33	6	3	0	9	24
3864	12	68	8	8	0	16	52
3865	13	84	16	0	0	16	68
3866	13	84	8	0	0	8	76
3867	13	84	8	0	0	8	76
3868	12	72	8	0	0	8	64
3869	13	96	16	0	0	16	80
3870	12	72	8	0	0	8	64
3871	12	72	8	4	0	12	60
3872	12	68	16	8	0	24	44
3873	13	84	16	0	0	16	68
3874	12	68	8	8	0	16	52
3875	12	64	16	4	0	20	44
3876	11	52	16	4	0	20	32
3877	13	84	8	0	0	8	76
3878	12	72	8	0	0	8	64
3879	13	96	24	0	0	24	72
3880	12	72	8	0	0	8	64
3881	12	72	4	0	0	4	68
3882	12	72	4	4	0	8	64
3883	12	68	8	0	0	8	60
3884	13	84	16	0	0	16	68
3885	12	68	32	0	0	32	36
3886	12	72	16	0	0	16	56
3887	12	68	8	8	0	16	52
3888	13	84	8	0	0	8	76
3889	13	84	16	0	0	16	68
3890	12	64	8	4	0	12	52
3891	12	64	16	0	0	16	48
3892	11	52	8	0	0	8	44
3893	12	68	4	4	0	8	60
3894	13	84	8	0	0	8	76
3895	13	84	4	0	0	4	80
3896	12	72	8	0	0	8	64
3897	13	96	20	0	0	20	76
3898	13	84	12	0	0	12	72
3899	12	72	12	0	0	12	60
3900	12	68	8	4	0	12	56
3901	12	64	8	0	0	8	56
3902	12	72	40	0	0	40	32
3903	11	52	8	0	0	8	44
3904	12	72	16	0	0	16	56
3905	12	68	4	0	0	4	64
3906	13	84	8	0	0	8	76
3907	12	68	16	0	0	16	52
3908	12	64	4	0	0	4	60
3909	12	64	8	0	0	8	56
3910	12	72	12	0	0	12	60
3911	11	52	4	0	0	4	48
3912	11	52	8	8	0	16	36
3913	12	68	16	0	0	16	52
3914	11	52	16	4	0	20	32
3915	11	52	8	0	0	8	44
3916	11	48	8	4	0	12	36
3917	12	60	16	0	0	16	44
3918	11	48	16	4	0	20	28
3919	11	48	8	0	0	8	40
3920	10	36	8	4	0	12	24
3921	12	68	8	4	0	12	56
3922	12	68	8	4	0	12	56
3923	12	69	4	2	0	6	63
3924	12	72	16	0	0	16	56
3925	13	88	16	0	0	16	72
3926	12	68	16	2	0	18	50
3927	12	72	8	0	0	8	64
3928	13	88	8	0	0	8	80
3929	12	68	8	2	0	10	58
3930	12	72	4	4	0	8	64
3931	12	68	16	0	0	16	52
3932	13	84	16	0	0	16	68
3933	12	68	8	0	0	8	60
3934	13	84	16	0	0	16	68
3935	13	84	16	0	0	16	68
3936	12	72	8	4	0	12	60
3937	12	72	4	4	0	8	64
3938	12	68	8	8	0	16	52
3939	13	84	16	0	0	16	68
3940	13	84	8	0	0	8	76
3941	13	84	16	0	0	16	68
3942	12	72	16	0	0	16	56
3943	12	68	16	2	0	18	50
3944	12	68	16	2	0	18	50
3945	11	52	8	4	0	12	40
3946	12	68	4	0	0	4	64
3947	12	68	4	0	0	4	64
3948	12	68	8	2	0	10	58
3949	13	84	16	0	0	16	68
3950	12	72	8	0	0	8	64
3951	13	96	48	0	0	48	48
3952	12	72	16	0	0	16	56
3953	13	84	8	0	0	8	76
3954	12	72	12	0	0	12	60
3955	13	96	40	0	0	40	56
3956	12	72	8	0	0	8	64
3957	13	84	16	0	0	16	68
3958	12	68	12	0	0	12	56
3959	12	68	8	0	0	8	60
3960	12	68	12	0	0	12	56
3961	12	68	8	2	0	10	58
3962	12	68	8	0	0	8	60
3963	12	68	16	0	0	16	52
3964	12	76	12	0	0	12	64
3965	12	76	16	0	0	16	60
3966	11	52	12	0	0	12	40
3967	11	52	8	0	0	8	44
3968	11	52	8	0	0	8	44
3969	11	52	16	4	0	20	32
3970	11	52	8	0	0	8	44
3971	11	56	16	2	0	18	38
3972	12	72	20	0	0	20	52
3973	12	68	16	4	0	20	48
3974	12	72	16	0	0	16	56
3975	11	52	16	2	0	18	34
3976	11	48	8	2	0	10	38
3977	11	52	8	2	0	10	42
3978	11	52	8	1	0	9	43
3979	11	55	16	1	0	17	38
3980	11	55	8	1	0	9	46
3981	12	68	16	0	0	16	52
3982	11	52	8	4	0	12	40
3983	12	64	16	0	0	16	48
3984	11	52	8	2	0	10	42
3985	12	68	16	8	0	24	44
3986	12	72	16	0	0	16	56
3987	11	52	16	4	0	20	32
3988	11	52	8	2	0	10	42
3989	11	56	8	2	0	10	46
3990	11	52	16	4	0	20	32
3991	12	64	16	4	0	20	44
3992	11	52	16	4	0	20	32
3993	12	64	16	0	0	16	48
3994	11	48	16	2	0	18	30
3995	11	52	16	2	0	18	34
3996	11	52	16	0	0	16	36
3997	10	36	16	2	0	18	18
3998	11	52	8	0	0	8	44
3999	12	64	16	0	0	16	48
