Poly	|V|	|F|	|S|	|B|	|A|	|X|	|E|
1819	10	36	12	6	0	18	18
1820	11	51	6	0	0	6	45
1821	11	48	3	3	0	6	42
1822	12	60	6	0	0	6	54
1823	12	64	4	2	0	6	58
1824	12	64	2	0	0	2	62
1825	11	48	4	2	0	6	42
1826	12	68	4	0	0	4	64
1827	12	64	8	2	0	10	54
1828	13	80	8	0	0	8	72
1829	12	64	4	2	0	6	58
1830	12	68	8	0	0	8	60
1831	12	64	8	0	0	8	56
1832	11	52	4	0	0	4	48
1833	11	48	6	0	0	6	42
1834	11	48	12	0	0	12	36
1835	11	48	6	0	0	6	42
1836	12	60	12	0	0	12	48
1837	12	60	30	0	0	30	30
1838	11	48	6	6	0	12	36
1839	12	60	12	0	0	12	48
1840	11	48	12	0	0	12	36
1841	11	48	12	0	0	12	36
1842	11	48	6	0	0	6	42
1843	10	36	6	0	0	6	30
1844	12	60	6	3	0	9	51
1845	13	72	18	0	0	18	54
1846	14	90	18	0	0	18	72
1847	13	75	6	0	0	6	69
1848	12	63	6	0	0	6	57
1849	11	48	6	0	0	6	42
1850	11	52	4	0	0	4	48
1851	11	48	4	2	0	6	42
1852	12	60	4	0	0	4	56
1853	11	48	6	0	0	6	42
1854	11	48	6	0	0	6	42
1855	12	60	12	0	0	12	48
1856	11	48	4	0	0	4	44
1857	11	52	4	2	0	6	46
1858	11	48	6	6	0	12	36
1859	12	60	6	0	0	6	54
1860	12	60	12	0	0	12	48
1861	11	48	12	0	0	12	36
1862	11	48	6	0	0	6	42
1863	11	48	12	0	0	12	36
1864	10	36	6	0	0	6	30
1865	14	96	24	0	0	24	72
1866	13	80	8	2	0	10	70
1867	12	68	8	0	0	8	60
1868	14	96	12	0	0	12	84
1869	13	80	4	0	0	4	76
1870	12	68	4	0	0	4	64
1871	12	60	8	0	0	8	52
1872	13	72	24	0	0	24	48
1873	12	60	8	2	0	10	50
1874	11	48	8	0	0	8	40
1875	12	65	8	1	0	9	56
1876	13	78	8	0	0	8	70
1877	12	65	4	1	0	5	60
1878	14	96	48	0	0	48	48
1879	13	80	16	2	0	18	62
1880	12	68	16	0	0	16	52
1881	14	96	24	0	0	24	72
1882	13	80	8	2	0	10	70
1883	14	96	48	0	0	48	48
1884	13	78	24	0	0	24	54
1885	13	80	16	0	0	16	64
1886	12	65	8	0	0	8	57
1887	12	65	8	1	0	9	56
1888	12	68	8	0	0	8	60
1889	12	64	16	1	0	17	47
1890	12	64	8	1	0	9	55
1891	12	64	16	0	0	16	48
1892	11	49	8	0	0	8	41
1893	11	48	12	3	0	15	33
1894	11	48	8	1	0	9	39
1895	12	60	12	0	0	12	48
1896	11	48	12	0	0	12	36
1897	11	45	12	3	0	15	30
1898	12	54	12	0	0	12	42
1899	11	45	6	3	0	9	36
1900	13	72	36	0	0	36	36
1901	12	60	12	6	0	18	42
1902	13	72	36	0	0	36	36
1903	12	54	36	0	0	36	18
1904	12	60	12	0	0	12	48
1905	11	45	12	0	0	12	33
1906	11	45	12	3	0	15	30
1907	11	48	12	0	0	12	36
1908	11	48	12	3	0	15	33
1909	11	48	12	0	0	12	36
1910	10	33	12	0	0	12	21
1911	11	48	4	2	0	6	42
1912	11	48	6	0	0	6	42
1913	11	51	6	3	0	9	42
1914	11	48	6	3	0	9	39
1915	12	60	6	0	0	6	54
1916	11	48	6	0	0	6	42
1917	11	51	6	0	0	6	45
1918	11	48	6	0	0	6	42
1919	11	48	6	6	0	12	36
1920	11	51	6	0	0	6	45
1921	10	36	6	3	0	9	27
1922	12	64	8	4	0	12	52
1923	12	64	4	0	0	4	60
1924	11	48	8	4	0	12	36
1925	12	64	4	0	0	4	60
1926	12	68	8	0	0	8	60
1927	12	64	16	4	0	20	44
1928	12	64	8	4	0	12	52
1929	12	64	16	0	0	16	48
1930	11	52	8	0	0	8	44
1931	12	64	4	0	0	4	60
1932	12	64	12	0	0	12	52
1933	11	48	4	0	0	4	44
1934	12	64	8	0	0	8	56
1935	12	64	4	0	0	4	60
1936	12	64	8	0	0	8	56
1937	11	52	4	0	0	4	48
1938	11	48	8	4	0	12	36
1939	12	60	16	0	0	16	44
1940	11	48	16	0	0	16	32
1941	11	48	8	0	0	8	40
1942	10	36	8	0	0	8	28
1943	12	68	8	0	0	8	60
1944	12	64	16	0	0	16	48
1945	12	64	16	4	0	20	44
1946	12	64	8	4	0	12	52
1947	12	64	16	0	0	16	48
1948	11	52	8	2	0	10	42
1949	12	64	8	0	0	8	56
1950	12	64	8	0	0	8	56
1951	12	64	4	0	0	4	60
1952	12	64	8	0	0	8	56
1953	11	52	4	0	0	4	48
1954	11	48	16	0	0	16	32
1955	11	52	16	0	0	16	36
1956	11	48	8	4	0	12	36
1957	11	48	8	0	0	8	40
1958	10	36	8	2	0	10	26
1959	11	49	4	0	0	4	45
1960	11	48	16	2	0	18	30
1961	11	55	16	1	0	17	38
1962	11	48	8	2	0	10	38
1963	12	68	8	0	0	8	60
1964	11	56	8	0	0	8	48
1965	12	68	8	0	0	8	60
1966	11	56	8	0	0	8	48
1967	11	48	8	2	0	10	38
1968	11	52	8	2	0	10	42
1969	11	52	4	0	0	4	48
1970	12	68	16	0	0	16	52
1971	11	55	8	0	0	8	47
1972	11	52	4	1	0	5	47
1973	11	55	16	0	0	16	39
1974	11	48	8	2	0	10	38
1975	12	64	16	4	0	20	44
1976	11	52	16	0	0	16	36
1977	12	64	16	4	0	20	44
1978	11	52	16	2	0	18	34
1979	11	48	4	0	0	4	44
1980	11	56	8	0	0	8	48
1981	11	56	8	0	0	8	48
1982	12	64	8	4	0	12	52
1983	12	64	16	0	0	16	48
1984	11	52	8	0	0	8	44
1985	12	64	16	0	0	16	48
1986	12	64	16	0	0	16	48
1987	11	52	8	2	0	10	42
1988	11	52	16	0	0	16	36
1989	11	48	16	2	0	18	30
1990	11	48	8	0	0	8	40
1991	11	48	8	2	0	10	38
1992	11	48	16	0	0	16	32
1993	11	52	32	0	0	32	20
1994	10	36	8	0	0	8	28
1995	10	33	6	0	0	6	27
1996	10	36	12	6	0	18	18
1997	10	36	12	6	0	18	18
1998	10	36	6	0	0	6	30
1999	11	48	12	0	0	12	36
